alert_a,alert_b,label
2284610,2284611,1
2284610,2284612,1
2284611,2284612,1
655782,655783,1
655782,655784,1
655782,655785,1
655783,655784,1
655783,655785,1
655784,655785,1
2246240,2246241,1
2246240,2246242,1
2246240,2246243,1
2246241,2246242,1
2246241,2246243,1
2246242,2246243,1
37030,37031,1
2247037,2247045,1
2247043,2247045,1
2247038,2247050,1
2247036,2247044,1
2247036,2247037,1
2247041,2247050,1
2247040,2247043,1
2247043,2247050,1
2247042,2247046,1
2247044,2247049,1
2299606,2299610,1
2299609,2299611,1
2299606,2299607,1
2299607,2299608,1
2299609,2299610,1
2299607,2299611,1
2299606,2299609,1
2299606,2299608,1
2299607,2299609,1
2299610,2299611,1
2258344,2258345,1
2224233,2224234,1
626235,626243,1
626227,626230,1
626237,626239,1
626241,626243,1
626239,626242,1
626229,626242,1
626228,626235,1
626237,626241,1
626238,626241,1
626229,626238,1
2172350,2172351,1
2172349,2172353,1
2172350,2172354,1
2172351,2172353,1
2172351,2172352,1
2172350,2172353,1
2172349,2172354,1
2172349,2172351,1
2172351,2172354,1
2172350,2172352,1
2214219,2214225,1
2214219,2214222,1
2214217,2214220,1
2214215,2214217,1
2214214,2214220,1
2214216,2214220,1
2214215,2214219,1
2214215,2214225,1
2214222,2214224,1
2214214,2214225,1
2264337,2264338,1
2171096,2171097,1
18953,18954,1
18953,18955,1
18953,18956,1
18954,18955,1
18954,18956,1
18955,18956,1
10684,10687,1
10687,10689,1
10682,10689,1
10684,10686,1
10683,10684,1
10682,10685,1
10682,10684,1
10682,10690,1
10683,10685,1
10689,10690,1
2246593,2246594,1
2229697,2229698,1
2229697,2229699,1
2229697,2229700,1
2229698,2229699,1
2229698,2229700,1
2229699,2229700,1
2259020,2259021,1
2259020,2259022,1
2259020,2259023,1
2259021,2259022,1
2259021,2259023,1
2259022,2259023,1
2164755,2164756,1
2161173,2161174,1
2161173,2161175,1
2161173,2161176,1
2161174,2161175,1
2161174,2161176,1
2161175,2161176,1
2167200,2167206,1
2167186,2167203,1
2167186,2167187,1
2167187,2167197,1
2167201,2167210,1
2167197,2167209,1
2167200,2167211,1
2167202,2167211,1
2167187,2167192,1
2167192,2167207,1
2184741,2184748,1
2184744,2184747,1
2184741,2184744,1
2184737,2184741,1
2184737,2184747,1
2184738,2184741,1
2184743,2184744,1
2184737,2184743,1
2184739,2184742,1
2184737,2184749,1
19311,19312,1
19311,19313,1
19311,19314,1
19312,19313,1
19312,19314,1
19313,19314,1
2270640,2270641,1
2248294,2248301,1
2248275,2248366,1
2248331,2248390,1
2248408,2248409,1
2248272,2248412,1
2248335,2248345,1
2248268,2248293,1
2248299,2248376,1
2248290,2248324,1
2248274,2248397,1
2216627,2216628,1
2216627,2216629,1
2216628,2216629,1
2232557,2232558,1
2232557,2232559,1
2232558,2232559,1
2258697,2258698,1
2258697,2258699,1
2258697,2258700,1
2258698,2258699,1
2258698,2258700,1
2258699,2258700,1
21951,21952,1
2266621,2266622,1
629430,629433,1
629424,629431,1
629430,629432,1
629426,629432,1
629428,629429,1
629427,629430,1
629420,629426,1
629433,629434,1
629420,629425,1
629424,629428,1
2271486,2271490,1
2271485,2271488,1
2271487,2271490,1
2271490,2271491,1
2271485,2271491,1
2271485,2271487,1
2271485,2271490,1
2271487,2271489,1
2271486,2271488,1
2271486,2271491,1
646824,646827,1
646821,646824,1
646824,646826,1
646820,646823,1
646821,646826,1
646820,646822,1
646824,646825,1
646821,646828,1
646824,646828,1
646820,646821,1
2216217,2216218,1
2216217,2216219,1
2216217,2216220,1
2216218,2216219,1
2216218,2216220,1
2216219,2216220,1
2270382,2270384,1
2270387,2270388,1
2270382,2270386,1
2270382,2270383,1
2270386,2270387,1
2270382,2270389,1
2270385,2270386,1
2270385,2270389,1
2270382,2270385,1
2270388,2270389,1
2163020,2163021,1
2163020,2163022,1
2163020,2163023,1
2163021,2163022,1
2163021,2163023,1
2163022,2163023,1
2244777,2244778,1
618052,618090,1
618050,618083,1
618084,618089,1
618048,618064,1
618074,618102,1
618097,618105,1
618047,618068,1
618053,618069,1
618095,618100,1
618103,618104,1
2164727,2164728,1
2152822,2152823,1
2162456,2162457,1
2162456,2162458,1
2162457,2162458,1
51373,51374,1
2213310,2213311,1
2165144,2165145,1
2165144,2165146,1
2165144,2165147,1
2165145,2165146,1
2165145,2165147,1
2165146,2165147,1
10568,10574,1
10572,10578,1
10573,10576,1
10565,10572,1
10559,10566,1
10570,10571,1
10571,10576,1
10571,10575,1
10561,10574,1
10572,10575,1
2248824,2248825,1
2224451,2224452,1
2195344,2195345,1
2195344,2195346,1
2195345,2195346,1
2258867,2258868,1
2258866,2258868,1
2258866,2258871,1
2258869,2258872,1
2258864,2258872,1
2258867,2258869,1
2258868,2258869,1
2258870,2258872,1
2258864,2258868,1
2258866,2258869,1
641284,641289,1
641285,641288,1
641285,641286,1
641285,641291,1
641285,641290,1
641284,641288,1
641283,641287,1
641290,641292,1
641283,641293,1
641283,641289,1
2253910,2253911,1
2219657,2219658,1
4966,4968,1
4967,4968,1
4969,4970,1
4966,4970,1
4967,4970,1
4968,4970,1
4965,4966,1
4966,4969,1
4967,4969,1
4965,4968,1
2277351,2277356,1
2277352,2277356,1
2277351,2277352,1
2277352,2277355,1
2277353,2277355,1
2277351,2277355,1
2277355,2277356,1
2277351,2277354,1
2277352,2277354,1
2277351,2277353,1
2209974,2209975,1
2219421,2219422,1
2219421,2219423,1
2219421,2219424,1
2219422,2219423,1
2219422,2219424,1
2219423,2219424,1
2157646,2157647,1
2157646,2157648,1
2157646,2157649,1
2157647,2157648,1
2157647,2157649,1
2157648,2157649,1
2154211,2154221,1
2154207,2154211,1
2154206,2154210,1
2154201,2154210,1
2154204,2154216,1
2154199,2154215,1
2154214,2154219,1
2154198,2154203,1
2154208,2154211,1
2154205,2154219,1
50266,50267,1
50261,50267,1
50260,50266,1
50262,50265,1
50262,50268,1
50263,50268,1
50263,50264,1
50262,50267,1
50261,50265,1
50260,50264,1
2299989,2299990,1
2299989,2299991,1
2299990,2299991,1
2205848,2205849,1
35622,35623,1
35622,35624,1
35622,35625,1
35622,35626,1
35623,35624,1
35623,35625,1
35623,35626,1
35624,35625,1
35624,35626,1
35625,35626,1
2265033,2265034,1
2265033,2265035,1
2265033,2265036,1
2265034,2265035,1
2265034,2265036,1
2265035,2265036,1
2299664,2299665,1
2214501,2214502,1
2214501,2214503,1
2214502,2214503,1
2157106,2157107,1
2277781,2277787,1
2277781,2277784,1
2277783,2277784,1
2277780,2277786,1
2277784,2277785,1
2277782,2277785,1
2277786,2277787,1
2277783,2277785,1
2277782,2277787,1
2277780,2277781,1
36588,36589,1
36588,36590,1
36588,36591,1
36588,36592,1
36589,36590,1
36589,36591,1
36589,36592,1
36590,36591,1
36590,36592,1
36591,36592,1
2163204,2163205,1
23440,23441,1
23439,23444,1
23441,23444,1
23442,23444,1
23439,23440,1
23441,23443,1
23442,23443,1
23440,23442,1
23441,23442,1
23439,23441,1
32653,32654,1
2163113,2163114,1
2163113,2163115,1
2163113,2163116,1
2163113,2163117,1
2163114,2163115,1
2163114,2163116,1
2163114,2163117,1
2163115,2163116,1
2163115,2163117,1
2163116,2163117,1
2195001,2195002,1
2195001,2195003,1
2195001,2195004,1
2195001,2195005,1
2195002,2195003,1
2195002,2195004,1
2195002,2195005,1
2195003,2195004,1
2195003,2195005,1
2195004,2195005,1
2253193,2253194,1
2253193,2253195,1
2253193,2253196,1
2253193,2253197,1
2253194,2253195,1
2253194,2253196,1
2253194,2253197,1
2253195,2253196,1
2253195,2253197,1
2253196,2253197,1
2257180,2257181,1
11593,11594,1
2299412,2299413,1
2299412,2299414,1
2299413,2299414,1
2249588,2249589,1
2249588,2249590,1
2249588,2249591,1
2249589,2249590,1
2249589,2249591,1
2249590,2249591,1
2210739,2210740,1
2187567,2187571,1
2187570,2187572,1
2187566,2187572,1
2187570,2187571,1
2187568,2187572,1
2187567,2187570,1
2187567,2187573,1
2187571,2187573,1
2187569,2187573,1
2187566,2187570,1
2176262,2176263,1
2260184,2260185,1
19231,19232,1
633834,633835,1
633834,633836,1
633834,633837,1
633834,633838,1
633835,633836,1
633835,633837,1
633835,633838,1
633836,633837,1
633836,633838,1
633837,633838,1
627560,627565,1
627563,627564,1
627560,627564,1
627561,627563,1
627560,627561,1
627560,627566,1
627563,627566,1
627561,627565,1
627560,627563,1
627561,627564,1
630409,630414,1
630404,630414,1
630414,630417,1
630407,630413,1
630402,630403,1
630408,630412,1
630402,630415,1
630405,630409,1
630416,630420,1
630403,630408,1
2223130,2223131,1
2213513,2213514,1
2213513,2213515,1
2213514,2213515,1
2210878,2210879,1
2210878,2210880,1
2210878,2210881,1
2210879,2210880,1
2210879,2210881,1
2210880,2210881,1
12639,12640,1
12635,12637,1
12633,12638,1
12635,12639,1
12636,12638,1
12633,12640,1
12636,12641,1
12637,12638,1
12639,12641,1
12637,12640,1
38667,38670,1
38668,38669,1
38670,38671,1
38667,38669,1
38666,38667,1
38665,38671,1
38668,38671,1
38665,38668,1
38668,38670,1
38665,38670,1
7492,7493,1
7492,7494,1
7492,7495,1
7493,7494,1
7493,7495,1
7494,7495,1
2231576,2231579,1
2231574,2231578,1
2231577,2231579,1
2231574,2231575,1
2231577,2231578,1
2231575,2231579,1
2231574,2231577,1
2231575,2231578,1
2231576,2231577,1
2231574,2231579,1
656180,656181,1
656180,656182,1
656181,656182,1
2214406,2214407,1
2233826,2233834,1
2233828,2233831,1
2233827,2233834,1
2233829,2233830,1
2233831,2233833,1
2233828,2233836,1
2233834,2233836,1
2233832,2233835,1
2233828,2233835,1
2233834,2233835,1
2155437,2155438,1
2251538,2251539,1
2251538,2251540,1
2251539,2251540,1
2160850,2160851,1
2160850,2160852,1
2160850,2160853,1
2160851,2160852,1
2160851,2160853,1
2160852,2160853,1
652664,652665,1
652666,652667,1
652665,652666,1
652661,652663,1
652663,652666,1
652662,652663,1
652661,652662,1
652661,652665,1
652662,652665,1
652663,652665,1
2156346,2156347,1
2156346,2156348,1
2156347,2156348,1
627022,627023,1
2214915,2214916,1
2213534,2213535,1
14892,14895,1
14896,14897,1
14892,14897,1
14891,14894,1
14893,14897,1
14892,14894,1
14891,14893,1
14892,14893,1
14891,14896,1
14891,14892,1
2272971,2272973,1
2272970,2272971,1
2272969,2272970,1
2272971,2272972,1
2272972,2272973,1
2272968,2272971,1
2272969,2272972,1
2272968,2272970,1
2272968,2272973,1
2272968,2272969,1
2196424,2196425,1
2196424,2196426,1
2196425,2196426,1
31914,31915,1
31914,31916,1
31915,31916,1
35242,35244,1
35247,35248,1
35245,35246,1
35242,35248,1
35242,35246,1
35243,35246,1
35245,35248,1
35246,35248,1
35245,35247,1
35246,35247,1
2257738,2257739,1
2257738,2257740,1
2257739,2257740,1
666341,666344,1
666341,666343,1
666342,666343,1
666341,666346,1
666342,666346,1
666344,666346,1
666342,666345,1
666345,666346,1
666344,666345,1
666342,666344,1
2250208,2250209,1
2250208,2250210,1
2250209,2250210,1
19389,19390,1
656593,656594,1
656593,656595,1
656594,656595,1
25732,25733,1
2165162,2165163,1
2176268,2176269,1
2176268,2176270,1
2176268,2176271,1
2176269,2176270,1
2176269,2176271,1
2176270,2176271,1
2300040,2300051,1
2300037,2300048,1
2300042,2300044,1
2300034,2300050,1
2300032,2300037,1
2300032,2300043,1
2300036,2300039,1
2300041,2300049,1
2300040,2300052,1
2300032,2300042,1
2211556,2211557,1
51486,51487,1
2156684,2156685,1
2156684,2156686,1
2156685,2156686,1
2195240,2195241,1
2195240,2195242,1
2195240,2195243,1
2195241,2195242,1
2195241,2195243,1
2195242,2195243,1
51398,51399,1
2227265,2227266,1
13809,13810,1
2162621,2162622,1
39836,39837,1
2186522,2186524,1
2186524,2186528,1
2186522,2186526,1
2186525,2186527,1
2186523,2186526,1
2186522,2186523,1
2186525,2186526,1
2186527,2186528,1
2186522,2186528,1
2186523,2186528,1
2300740,2300741,1
2300740,2300742,1
2300740,2300743,1
2300741,2300742,1
2300741,2300743,1
2300742,2300743,1
2270760,2270761,1
2247387,2247388,1
2247387,2247389,1
2247388,2247389,1
2161631,2161632,1
2161631,2161633,1
2161632,2161633,1
2243694,2243695,1
2243694,2243696,1
2243695,2243696,1
34098,34099,1
34098,34100,1
34099,34100,1
2251313,2251314,1
2230075,2230076,1
2152951,2152952,1
2152951,2152953,1
2152952,2152953,1
633098,633100,1
633091,633099,1
633094,633095,1
633094,633101,1
633095,633101,1
633093,633103,1
633097,633099,1
633092,633100,1
633101,633102,1
633092,633099,1
32257,32258,1
39466,39467,1
2274800,2274801,1
2274800,2274802,1
2274800,2274803,1
2274801,2274802,1
2274801,2274803,1
2274802,2274803,1
2160884,2160885,1
2160882,2160884,1
2160882,2160887,1
2160884,2160887,1
2160883,2160886,1
2160882,2160889,1
2160883,2160889,1
2160883,2160885,1
2160886,2160888,1
2160882,2160885,1
23612,23613,1
2177877,2177882,1
2177876,2177880,1
2177878,2177881,1
2177874,2177875,1
2177872,2177881,1
2177876,2177881,1
2177875,2177878,1
2177876,2177878,1
2177873,2177880,1
2177875,2177877,1
2221867,2221868,1
2258667,2258668,1
2151391,2151404,1
2151394,2151403,1
2151397,2151399,1
2151395,2151400,1
2151401,2151406,1
2151394,2151402,1
2151400,2151402,1
2151391,2151405,1
2151396,2151402,1
2151391,2151392,1
2219400,2219401,1
2210803,2210804,1
2298206,2298207,1
2298203,2298205,1
2298205,2298208,1
2298204,2298206,1
2298206,2298208,1
2298207,2298208,1
2298204,2298205,1
2298203,2298207,1
2298204,2298208,1
2298205,2298207,1
17629,17633,1
17628,17629,1
17629,17632,1
17630,17632,1
17629,17631,1
17631,17633,1
17628,17630,1
17630,17633,1
17629,17630,1
17628,17633,1
2195198,2195199,1
2195198,2195200,1
2195199,2195200,1
2225333,2225334,1
2267918,2267919,1
2267918,2267920,1
2267919,2267920,1
37905,37906,1
2290878,2290879,1
2290878,2290880,1
2290878,2290881,1
2290879,2290880,1
2290879,2290881,1
2290880,2290881,1
2213040,2213041,1
32869,32870,1
32869,32871,1
32869,32872,1
32870,32871,1
32870,32872,1
32871,32872,1
2161262,2161266,1
2161259,2161265,1
2161260,2161263,1
2161262,2161265,1
2161260,2161266,1
2161263,2161266,1
2161259,2161266,1
2161261,2161265,1
2161261,2161264,1
2161262,2161263,1
2258720,2258721,1
2161554,2161555,1
2184531,2184532,1
2184531,2184533,1
2184531,2184534,1
2184531,2184535,1
2184532,2184533,1
2184532,2184534,1
2184532,2184535,1
2184533,2184534,1
2184533,2184535,1
2184534,2184535,1
2245140,2245141,1
2245140,2245142,1
2245140,2245143,1
2245140,2245144,1
2245141,2245142,1
2245141,2245143,1
2245141,2245144,1
2245142,2245143,1
2245142,2245144,1
2245143,2245144,1
2207899,2207900,1
2207899,2207901,1
2207900,2207901,1
2207027,2207028,1
2223874,2223875,1
50994,50995,1
2176127,2176128,1
2176132,2176134,1
2176128,2176134,1
2176125,2176134,1
2176127,2176130,1
2176132,2176133,1
2176125,2176133,1
2176126,2176133,1
2176125,2176126,1
2176128,2176132,1
2150625,2150626,1
2150625,2150627,1
2150625,2150628,1
2150625,2150629,1
2150626,2150627,1
2150626,2150628,1
2150626,2150629,1
2150627,2150628,1
2150627,2150629,1
2150628,2150629,1
8096,8097,1
8096,8098,1
8097,8098,1
2213302,2213303,1
2173322,2173323,1
42651,42652,1
624446,624461,1
624451,624457,1
624454,624459,1
624453,624457,1
624449,624456,1
624449,624462,1
624449,624458,1
624446,624453,1
624452,624454,1
624450,624461,1
660339,660340,1
660339,660341,1
660340,660341,1
1240259,1240679,1
1242468,1245640,1
1244771,1244814,1
1236315,1240443,1
1236549,1243835,1
1236316,1238945,1
1237898,1241355,1
1244470,1244953,1
1237491,1246243,1
1238745,1242018,1
615412,615424,1
615425,615450,1
615354,615439,1
615377,615443,1
615387,615412,1
615358,615435,1
615451,615462,1
615398,615421,1
615363,615444,1
615369,615382,1
659538,659539,1
659538,659540,1
659539,659540,1
21524,21530,1
21525,21529,1
21524,21527,1
21523,21525,1
21527,21528,1
21524,21526,1
21524,21529,1
21528,21530,1
21523,21530,1
21525,21527,1
2228921,2228922,1
629709,629723,1
629710,629728,1
629715,629720,1
629712,629720,1
629709,629725,1
629710,629724,1
629714,629717,1
629718,629727,1
629711,629715,1
629725,629727,1
50741,50745,1
50739,50747,1
50745,50747,1
50741,50747,1
50739,50740,1
50739,50746,1
50742,50747,1
50740,50746,1
50741,50746,1
50742,50746,1
2223539,2223540,1
2214431,2214432,1
2214429,2214433,1
2214430,2214433,1
2214429,2214432,1
2214430,2214432,1
2214430,2214434,1
2214433,2214434,1
2214429,2214431,1
2214431,2214433,1
2214430,2214431,1
21709,21710,1
2178453,2178454,1
2249305,2249306,1
2249305,2249309,1
2249306,2249310,1
2249305,2249308,1
2249308,2249309,1
2249303,2249309,1
2249303,2249305,1
2249304,2249309,1
2249304,2249308,1
2249305,2249310,1
2213408,2213409,1
2213408,2213410,1
2213409,2213410,1
29622,29623,1
29622,29624,1
29623,29624,1
2225771,2225772,1
2161671,2161672,1
2161671,2161673,1
2161672,2161673,1
2231977,2231978,1
667178,667179,1
643566,643567,1
2250776,2250777,1
663296,663299,1
663285,663289,1
663287,663288,1
663292,663297,1
663293,663299,1
663285,663297,1
663285,663287,1
663285,663293,1
663286,663296,1
663290,663299,1
660465,660466,1
2217107,2217108,1
7541,7544,1
7542,7544,1
7541,7543,1
7541,7546,1
7542,7546,1
7541,7542,1
7543,7546,1
7545,7546,1
7543,7545,1
7544,7545,1
12762,12763,1
2186487,2186488,1
2178589,2178590,1
2178587,2178590,1
2178586,2178595,1
2178583,2178591,1
2178587,2178589,1
2178583,2178584,1
2178574,2178581,1
2178576,2178590,1
2178580,2178587,1
2178586,2178593,1
35041,35042,1
35041,35043,1
35042,35043,1
656694,656696,1
656691,656693,1
656695,656696,1
656691,656696,1
656692,656696,1
656691,656692,1
656690,656695,1
656691,656695,1
656693,656695,1
656692,656694,1
2252202,2252203,1
2222615,2222616,1
2607,2608,1
2607,2609,1
2608,2609,1
614188,614189,1
614179,614185,1
614185,614186,1
614180,614186,1
614177,614186,1
614180,614192,1
614179,614184,1
614190,614191,1
614187,614190,1
614182,614190,1
37527,37528,1
37527,37529,1
37528,37529,1
33827,33828,1
2214945,2214946,1
2214945,2214947,1
2214946,2214947,1
2300271,2300276,1
2300274,2300275,1
2300272,2300276,1
2300272,2300275,1
2300276,2300277,1
2300271,2300277,1
2300272,2300277,1
2300273,2300276,1
2300272,2300274,1
2300271,2300274,1
2271165,2271166,1
2224815,2224816,1
2258901,2258906,1
2258905,2258909,1
2258902,2258905,1
2258902,2258908,1
2258900,2258902,1
2258901,2258908,1
2258900,2258908,1
2258903,2258905,1
2258902,2258903,1
2258904,2258906,1
2164767,2164768,1
1987,1988,1
1987,1989,1
1987,1990,1
1987,1991,1
1988,1989,1
1988,1990,1
1988,1991,1
1989,1990,1
1989,1991,1
1990,1991,1
658015,658016,1
2186446,2186447,1
2186446,2186448,1
2186446,2186449,1
2186446,2186450,1
2186447,2186448,1
2186447,2186449,1
2186447,2186450,1
2186448,2186449,1
2186448,2186450,1
2186449,2186450,1
2170960,2170963,1
2170961,2170962,1
2170959,2170961,1
2170963,2170964,1
2170961,2170964,1
2170960,2170962,1
2170959,2170960,1
2170960,2170961,1
2170959,2170963,1
2170960,2170964,1
2215864,2215865,1
2267153,2267154,1
2241672,2241673,1
2241672,2241674,1
2241673,2241674,1
2277033,2277035,1
2277030,2277032,1
2277025,2277032,1
2277024,2277025,1
2277025,2277035,1
2277027,2277034,1
2277034,2277036,1
2277026,2277032,1
2277027,2277033,1
2277024,2277029,1
2290002,2290006,1
2290001,2290004,1
2290002,2290005,1
2290003,2290004,1
2290001,2290003,1
2290002,2290004,1
2290001,2290006,1
2290001,2290005,1
2290004,2290006,1
2290003,2290005,1
2290514,2290515,1
2257422,2257425,1
2257423,2257425,1
2257422,2257424,1
2257426,2257427,1
2257422,2257427,1
2257424,2257426,1
2257422,2257426,1
2257425,2257427,1
2257423,2257426,1
2257425,2257426,1
2250435,2250436,1
2269467,2269468,1
2219385,2219386,1
2173093,2173094,1
2173093,2173095,1
2173094,2173095,1
51502,51503,1
51502,51504,1
51502,51505,1
51502,51506,1
51503,51504,1
51503,51505,1
51503,51506,1
51504,51505,1
51504,51506,1
51505,51506,1
614198,614212,1
614205,614218,1
614193,614211,1
614213,614220,1
614194,614198,1
614214,614215,1
614200,614211,1
614198,614204,1
614206,614214,1
614205,614222,1
636875,636890,1
636881,636885,1
636873,636891,1
636874,636880,1
636878,636884,1
636881,636891,1
636877,636886,1
636880,636888,1
636881,636889,1
636879,636884,1
622085,622088,1
622090,622092,1
622086,622089,1
622089,622095,1
622084,622095,1
622086,622092,1
622084,622091,1
622083,622094,1
622089,622094,1
622085,622086,1
661197,661198,1
661197,661199,1
661197,661200,1
661197,661201,1
661198,661199,1
661198,661200,1
661198,661201,1
661199,661200,1
661199,661201,1
661200,661201,1
2155100,2155101,1
2155100,2155102,1
2155100,2155103,1
2155101,2155102,1
2155101,2155103,1
2155102,2155103,1
659438,659443,1
659439,659442,1
659438,659440,1
659441,659443,1
659439,659444,1
659438,659442,1
659439,659443,1
659442,659444,1
659441,659442,1
659439,659440,1
2214414,2214415,1
2214414,2214416,1
2214415,2214416,1
