Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,technique_id,alert_text,first_time_seen,target_vulnerable,ti_match,campaign_id,stage_order
172.16.0.1-192.168.10.50-56696-80-6,172.16.0.1,56696.0,192.168.10.50,80.0,6.0,2017-07-05 11:00:00,2007.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.280518,501.75,577.079645,1007.0,1.0,2007.0,501.75,577.079645,1007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,2491.280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,236790
192.168.10.3-192.168.10.5-53-52195-17,192.168.10.5,52195.0,192.168.10.3,53.0,17.0,2017-07-05 03:14:00,204.0,2.0,2.0,138.0,394.0,69.0,69.0,69.0,0.0,197.0,197.0,197.0,0.0,2607843.137,19607.84314,68.0,112.5833025,198.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,9803.921569,9803.921569,69.0,197.0,120.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.25,69.0,197.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,2.0,394.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.5 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16948,11851
172.16.0.1-192.168.10.50-51190-80-6,192.168.10.50,80.0,172.16.0.1,51190.0,6.0,2017-07-07 04:16:00,4227242.0,1.0,6.0,6.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,9.935556091,1.655926015,704540.3333,1715341.065,4205936.0,1.0,0.0,0.0,0.0,0.0,0.0,4208948.0,841789.6,1880615.193,4205936.0,1.0,0.0,0.0,0.0,0.0,20.0,120.0,0.236560859,1.419365156,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.857142857,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.50 to 172.16.0.1 on port 51190.0 via protocol 6.0,0,0,0,16960,35852
192.168.10.3-192.168.10.16-53-25628-17,192.168.10.16,25628.0,192.168.10.3,53.0,17.0,2017-07-05 09:23:00,120303.0,2.0,2.0,60.0,288.0,30.0,30.0,30.0,0.0,144.0,144.0,144.0,0.0,2892.695943,33.24937865,40101.0,69450.90726,120296.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,16.62468933,16.62468933,30.0,144.0,75.6,62.44037156,3898.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.5,30.0,144.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,288.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.16 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16909,1489
192.168.10.1-192.168.10.3-53-61309-17,192.168.10.3,61309.0,192.168.10.1,53.0,17.0,2017-07-05 01:08:00,31860.0,1.0,1.0,52.0,68.0,52.0,52.0,52.0,0.0,68.0,68.0,68.0,0.0,3766.478343,62.77463905,31860.0,0.0,31860.0,31860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,31.38731952,31.38731952,52.0,68.0,57.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,52.0,68.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,68.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16940,598
192.168.10.3-192.168.10.5-53-64361-17,192.168.10.5,64361.0,192.168.10.3,53.0,17.0,2017-07-04 09:48:00,14479.0,2.0,2.0,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,17957.04123,276.2621728,4826.333333,8353.392385,14472.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,138.1310864,138.1310864,37.0,93.0,59.4,30.67246322,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.25,37.0,93.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,186.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.5 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16947,7474
192.168.10.1-192.168.10.3-53-61884-17,192.168.10.3,61884.0,192.168.10.1,53.0,17.0,2017-07-06 10:31:00,70523.0,1.0,1.0,48.0,157.0,48.0,48.0,48.0,0.0,157.0,157.0,157.0,0.0,2906.853083,28.35954228,70523.0,0.0,70523.0,70523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14.17977114,14.17977114,48.0,157.0,84.33333333,62.93117934,3960.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.5,48.0,157.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,157.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16943,11831
172.16.0.1-192.168.10.50-49494-2105-6,172.16.0.1,49494.0,192.168.10.50,2105.0,6.0,2017-07-07 02:55:00,50.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,120000.0,40000.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20000.0,20000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 2105.0 via protocol 6.0,0,0,0,10636,121327
172.16.0.1-192.168.10.50-34482-80-6,172.16.0.1,34482.0,192.168.10.50,80.0,6.0,2017-07-05 10:48:00,68043613.0,9.0,6.0,357.0,11595.0,357.0,0.0,39.66666667,119.0,5792.0,0.0,1932.5,2181.008184,175.6520483,0.220446848,4860258.071,18100000.0,67900000.0,0.0,67900000.0,8488510.0,24000000.0,67900000.0,0.0,148499.0,29699.8,59239.84509,135198.0,45.0,0.0,0.0,0.0,0.0,296.0,200.0,0.132268109,0.088178739,0.0,5792.0,747.0,1578.83134,2492708.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,796.8,39.66666667,1932.5,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,357.0,6.0,11595.0,251.0,235.0,1.0,32.0,1009.0,0.0,1009.0,1009.0,67900000.0,0.0,67900000.0,67900000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,90604
172.16.0.1-192.168.10.50-36092-80-6,172.16.0.1,36092.0,192.168.10.50,80.0,6.0,2017-07-05 10:48:00,99578566.0,7.0,6.0,332.0,11595.0,326.0,0.0,47.42857143,122.858804,5792.0,0.0,1932.5,2362.781391,119.7747716,0.130550183,8298213.833,28700000.0,99400000.0,1.0,99400000.0,16600000.0,40600000.0,99400000.0,1.0,154250.0,30850.0,62415.02868,142123.0,2.0,0.0,0.0,0.0,0.0,220.0,200.0,0.070296252,0.060253931,0.0,5792.0,851.9285714,1759.947047,3097413.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,917.4615385,47.42857143,1932.5,220.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,332.0,6.0,11595.0,251.0,235.0,2.0,20.0,991.0,0.0,991.0,991.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,85671
192.168.10.1-192.168.10.3-53-61059-17,192.168.10.3,61059.0,192.168.10.1,53.0,17.0,2017-07-06 10:18:00,1572774.0,2.0,2.0,101.0,313.0,60.0,41.0,50.5,13.43502884,175.0,138.0,156.5,26.1629509,263.2291734,2.543277038,524258.0,763901.0043,1405398.0,48489.0,1524285.0,1524285.0,0.0,1524285.0,1524285.0,1453887.0,1453887.0,0.0,1453887.0,1453887.0,0.0,0.0,0.0,0.0,60.0,64.0,1.271638519,1.271638519,41.0,175.0,91.0,61.69683947,3806.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.75,50.5,156.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,2.0,313.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16943,10465
172.16.0.1-192.168.10.50-46785-3517-6,172.16.0.1,46785.0,192.168.10.50,3517.0,6.0,2017-07-07 03:22:00,49.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,20408.16327,20408.16327,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 3517.0 via protocol 6.0,0,0,0,10636,154399
192.168.10.8-192.168.10.19-53434-13626-17,192.168.10.8,53434.0,192.168.10.19,13626.0,17.0,2017-07-06 03:32:00,4.0,2.0,0.0,36.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,9000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.8 to 192.168.10.19 on port 13626.0 via protocol 17.0,0,1,0,16974,55619
172.16.0.1-192.168.10.50-47720-22-6,172.16.0.1,47720.0,192.168.10.50,22.0,6.0,2017-07-04 02:23:00,12951616.0,19.0,31.0,2008.0,2745.0,640.0,0.0,105.6842105,143.7671932,976.0,0.0,88.5483871,223.315,366.9812323,3.860522116,264318.6939,690172.9644,2396025.0,3.0,10800000.0,601585.8889,988744.3584,2446492.0,432.0,13000000.0,431715.0,844842.7004,2396025.0,3.0,0.0,0.0,0.0,0.0,616.0,1000.0,1.466998404,2.393523712,0.0,976.0,93.19607843,193.9302988,37608.96078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,95.06,105.6842105,88.5483871,616.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2008.0,31.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,T1110,Attack SSH-Patator from 172.16.0.1 to 192.168.10.50 on port 22.0 via protocol 6.0,0,0,0,10625,1363
172.16.0.1-192.168.10.50-44033-49999-6,172.16.0.1,44033.0,192.168.10.50,49999.0,6.0,2017-07-07 02:52:00,33.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,30303.0303,30303.0303,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 49999.0 via protocol 6.0,0,0,0,10636,38710
172.16.0.1-192.168.10.50-56190-80-6,172.16.0.1,56190.0,192.168.10.50,80.0,6.0,2017-07-07 04:10:00,10346745.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.319570068,0.386595011,3448915.0,5971968.29,10300000.0,995.0,10300000.0,3448915.0,5971968.29,10300000.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.386595011,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1995.0,0.0,1995.0,1995.0,10300000.0,0.0,10300000.0,10300000.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,91794
172.16.0.1-192.168.10.50-50502-22-6,172.16.0.1,50502.0,192.168.10.50,22.0,6.0,2017-07-04 02:52:00,11338177.0,21.0,32.0,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,419.2031929,4.674472801,218041.8654,590964.7052,2171956.0,3.0,9852863.0,492643.15,868723.1271,2215661.0,258.0,11300000.0,365743.0645,733468.2174,2171956.0,3.0,0.0,0.0,0.0,0.0,680.0,1032.0,1.8521496,2.822323201,0.0,976.0,88.01851852,189.5902723,35944.47135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.67924528,95.61904762,85.78125,680.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2008.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,T1110,Attack SSH-Patator from 172.16.0.1 to 192.168.10.50 on port 22.0 via protocol 6.0,0,0,0,10625,4162
192.168.10.12-96.43.146.134-54756-443-6,96.43.146.134,443.0,192.168.10.12,54756.0,6.0,2017-07-06 10:25:00,344.0,3.0,0.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,90116.27907,8720.930233,172.0,239.002092,341.0,3.0,344.0,172.0,239.002092,341.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,8720.930233,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.33333333,10.33333333,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,4402.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 96.43.146.134 to 192.168.10.12 on port 54756.0 via protocol 6.0,0,0,0,53096,1
178.255.83.1-192.168.10.9-80-1447-6,192.168.10.9,1447.0,178.255.83.1,80.0,6.0,2017-07-07 09:42:00,2653.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4523.181304,753.8635507,2653.0,0.0,2653.0,2653.0,2653.0,2653.0,0.0,2653.0,2653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,753.8635507,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,253.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.9 to 178.255.83.1 on port 80.0 via protocol 6.0,0,0,0,16985,1185
192.168.10.3-192.168.10.19-53-17792-17,192.168.10.19,17792.0,192.168.10.3,53.0,17.0,2017-07-07 02:13:00,264.0,2.0,2.0,72.0,336.0,36.0,36.0,36.0,0.0,168.0,168.0,168.0,0.0,1545454.545,15151.51515,88.0,149.8232292,261.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,7575.757576,7575.757576,36.0,168.0,88.8,72.29937759,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,36.0,168.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,336.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.19 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16928,4515
192.168.10.12-72.21.91.29-35784-80-6,192.168.10.12,35784.0,72.21.91.29,80.0,6.0,2017-07-06 01:08:00,5393381.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741649811,1797793.667,3093410.738,5369731.0,88.0,5393381.0,2696690.5,3780250.128,5369731.0,23650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.556237358,0.185412453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,65535.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.12 to 72.21.91.29 on port 80.0 via protocol 6.0,0,0,0,16886,102
192.168.10.19-213.128.77.155-52400-443-6,192.168.10.19,52400.0,213.128.77.155,443.0,6.0,2017-07-05 04:33:00,1051676.0,62.0,81.0,1001.0,151065.0,517.0,0.0,16.14516129,85.04749816,4344.0,0.0,1865.0,895.830676,144593.9624,135.9734367,7406.169014,26816.43437,145815.0,1.0,1051415.0,17236.31148,39135.25167,147695.0,1.0,905864.0,11323.3,35274.14338,169862.0,1.0,0.0,0.0,0.0,0.0,1992.0,2600.0,58.953518,77.01991868,0.0,4344.0,1056.013889,1139.90186,1299376.252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1063.398601,16.14516129,1865.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1001.0,81.0,151065.0,29200.0,130.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.19 to 213.128.77.155 on port 443.0 via protocol 6.0,0,1,0,16924,11006
172.16.0.1-192.168.10.50-34520-80-6,172.16.0.1,34520.0,192.168.10.50,80.0,6.0,2017-07-05 10:56:00,85208228.0,8.0,4.0,367.0,11595.0,361.0,0.0,45.875,127.3470371,8688.0,0.0,2898.75,4095.56617,140.3855036,0.14083147,7746202.545,25600000.0,85100000.0,1.0,85100000.0,12200000.0,32100000.0,85100000.0,1.0,146550.0,48850.0,75167.27525,135424.0,194.0,0.0,0.0,0.0,0.0,252.0,136.0,0.093887647,0.046943823,0.0,8688.0,920.1538462,2467.378327,6087955.808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,996.8333333,45.875,2898.75,252.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,367.0,4.0,11595.0,274.0,235.0,2.0,20.0,3020.0,0.0,3020.0,3020.0,85100000.0,0.0,85100000.0,85100000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,194867
172.16.0.1-192.168.10.50-43708-80-6,172.16.0.1,43708.0,192.168.10.50,80.0,6.0,2017-07-05 10:58:00,99209835.0,7.0,7.0,322.0,11595.0,298.0,0.0,46.0,111.1575459,5792.0,0.0,1656.428571,2429.118623,120.1191394,0.141115042,7631525.769,27500000.0,99200000.0,24.0,99200000.0,16500000.0,40500000.0,99200000.0,259.0,99200000.0,16500000.0,40500000.0,99200000.0,49.0,0.0,0.0,0.0,0.0,184.0,232.0,0.070557521,0.070557521,0.0,5792.0,794.8666667,1797.255482,3230127.267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,851.6428571,46.0,1656.428571,184.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,322.0,7.0,11595.0,0.0,235.0,4.0,20.0,25017.0,0.0,25017.0,25017.0,99200000.0,0.0,99200000.0,99200000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,219443
172.16.0.1-192.168.10.50-36230-80-6,172.16.0.1,36230.0,192.168.10.50,80.0,6.0,2017-07-05 10:50:00,84000337.0,8.0,7.0,356.0,11595.0,356.0,0.0,44.5,125.8650071,4344.0,0.0,1656.428571,1757.579003,142.2732387,0.178570712,6000024.071,22400000.0,83900000.0,1.0,83900000.0,12000000.0,31700000.0,83900000.0,1.0,145674.0,24279.0,53574.01037,133203.0,16.0,0.0,0.0,0.0,0.0,264.0,232.0,0.095237713,0.083332999,0.0,4344.0,746.9375,1389.025532,1929391.929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,796.7333333,44.5,1656.428571,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,356.0,7.0,11595.0,274.0,235.0,1.0,32.0,1011.0,0.0,1011.0,1011.0,83900000.0,0.0,83900000.0,83900000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,121595
172.16.0.1-192.168.10.50-39706-80-6,172.16.0.1,39706.0,192.168.10.50,80.0,6.0,2017-07-05 10:59:00,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,226806
172.16.0.1-192.168.10.50-51808-80-6,172.16.0.1,51808.0,192.168.10.50,80.0,6.0,2017-07-05 10:43:00,1152395.0,4.0,7.0,362.0,11595.0,362.0,0.0,90.5,181.0,4344.0,0.0,1656.428571,1757.579003,10375.78261,9.545338187,115239.5,313511.2858,998924.0,1.0,1012933.0,337644.3333,572727.7758,998924.0,4.0,153434.0,25572.33333,55918.42668,139144.0,1.0,0.0,0.0,0.0,0.0,144.0,232.0,3.471032068,6.074306119,0.0,4344.0,996.4166667,1536.160589,2359789.356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1087.0,90.5,1656.428571,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,362.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,25091
192.168.10.8-192.168.10.16-34036-3128-6,192.168.10.8,34036.0,192.168.10.16,3128.0,6.0,2017-07-06 03:29:00,68.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,235294.1176,58823.52941,22.66666667,5.507570547,29.0,19.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,48.0,40.0,29411.76471,29411.76471,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.8 to 192.168.10.16 on port 3128.0 via protocol 6.0,0,1,0,16974,49464
